commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,F010_Personal_consumption_expenditures,F02E_Private_fixed_investment_in_equipment,F02N_Private_fixed_investment_in_intellectual_property_products,F02T_Private_fixed_investment_in_structures,F030_Change_in_private_inventories,F040_Exports_of_goods_and_services,F050_Imports_of_goods_and_services,F06C_National_defense_Consumption_expenditures,F06E_National_defense_Gross_investment_except_structures,F06S_National_defense_Gross_investment_in_structures,F07C_Nondefense_Consumption_expenditures,F07E_Nondefense_Gross_investment_except_structures,F07S_Nondefense_Gross_investment_in_structures,F10C_State_and_local_government_consumption_expenditures,F10E_State_and_local_government_gross_investment_except_structures,F10S_State_and_local_government_gross_investment_in_structures,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,T001_Total_Intermediate,T004_Total_Final_Uses_GDP
321_Wood_products,300,27,11,114,24,206,29362,185,65,4,19551,4573,29,13,236,1254,546,209,264,842,819,225,1746,149,6157,1430,1166,846,637,11,1505,47,2278,110,120,2,150,25,520,117,165,474,261,1806,0,0,10695,490,4528,-12400,0,0,0,0,8,0,0,0,0,0,19,58,1165,78018,5127
322_Paper_products,391,27,15,116,10,28,2536,17814,735,255,338,36285,19160,130,5358,3531,2016,833,1433,2242,2163,1178,1332,322,884,2260,3222,3225,1394,61,6339,1319,384,185,1679,162,2202,152,4443,176,1092,1693,796,12215,0,0,0,653,15037,-16005,0,0,0,0,0,0,0,0,0,70,1238,28,7492,138745,11900
323_Printing_and_related_support_activities,45,2,8,10,0,15,59,435,1,2192,18,35,6536,6,886,1,2,2,12,35,16,9,3,6,2,10,5490,2793,875,3,9877,4653,263,278,6637,948,2974,892,4098,1095,737,717,2725,2783,0,0,0,317,1252,-1058,0,0,0,0,0,0,0,0,0,371,1957,375,10700,68803,3294
324_Petroleum_and_coal_products,2678,443,841,1487,364,4156,15034,1082,139,80,342,594,1575,5377,4810,466,396,1054,487,959,400,723,204,153,131,348,1111,1717,23332,29,508,2384,789,353,668,389,3684,129,963,352,327,1065,984,69907,0,0,0,2230,11374,-26807,0,0,0,0,0,0,0,0,0,481,4884,4833,21531,114838,56704
325_Chemical_products,11734,1684,1246,2113,502,201,5795,6676,14077,621,1409,7786,5224,1912,89990,32395,2924,1289,5291,3656,6801,2629,3961,1072,1403,4286,1172,568,453,143,1247,495,8568,213,3629,622,2005,470,36095,314,84,220,2325,85953,2897,0,0,2854,63311,-67618,0,0,0,0,0,0,0,0,0,80,2649,676,11516,290225,87396
326_Plastics_and_rubber_products,1041,131,32,1147,90,112,15278,9504,772,418,833,2068,969,186,6460,11721,1105,652,2094,6178,5889,2215,16057,2551,2772,3944,4568,4435,2501,54,2401,358,648,445,1727,95,835,198,6598,188,150,2718,1983,17777,680,0,0,945,10503,-12444,0,0,0,0,19,0,0,0,0,12,958,723,3964,129771,17481
327_Nonmetallic_mineral_products,48,42,304,218,132,167,35003,3703,772,3,818,188,8,251,1160,1139,12030,1406,881,1575,1474,2346,3945,191,358,770,247,677,108,15,809,92,863,78,906,160,325,105,2647,89,149,1105,622,5820,0,0,0,375,5062,-11391,0,0,0,0,0,0,0,0,0,1,209,662,1003,79801,-134
331_Primary_metals,95,0,1152,418,130,38,2680,3305,208,1,233,343,73,18,122,1318,505,46826,45380,23681,9114,13695,29484,4819,2738,4326,737,185,527,0,211,2,518,50,158,9,78,33,110,143,10,42,119,851,4,0,0,1035,16101,-50208,0,0,0,0,0,0,0,0,0,0,144,116,93,193987,-32217
332_Fabricated_metal_products,890,167,1186,652,209,537,42941,11964,1014,323,2071,2576,1716,171,6156,4793,1805,3729,21738,19113,14483,6739,23010,6207,2515,2967,1082,1512,2799,57,4584,90,1652,378,1209,238,942,128,803,578,124,1062,1599,7768,7640,0,0,1577,14143,-18644,0,1522,0,0,184,0,0,231,0,303,2987,865,2153,204817,14422
333_Machinery,3045,352,1835,2674,715,158,17583,1197,119,165,326,817,1921,43,2808,1818,288,1479,2824,23454,1050,1619,11856,2536,83,865,1024,791,1022,66,1220,96,634,372,720,53,1573,472,717,109,50,282,3678,5841,138607,0,0,1753,57896,-61190,0,1122,0,0,359,0,0,2539,0,50,1061,561,1767,97950,146927
334_Computer_and_electronic_products,25,5,11,23,11,106,3967,1193,870,107,352,374,1583,86,2259,1121,677,924,1942,5618,116196,3590,10895,9682,460,1851,3067,1617,299,61,11091,949,257,114,6305,3090,1882,670,2658,72,654,113,2027,42495,139775,0,0,3866,108119,-137783,0,12370,0,0,2991,0,0,7607,0,2,7644,588,1095,208180,179441
335_Electrical_equipment_appliances_and_components,407,248,49,52,21,183,18717,500,105,135,1241,264,148,45,701,828,117,1628,1638,9169,7412,9118,3484,1614,42,683,296,857,432,74,1553,151,707,92,1318,90,870,373,386,119,169,388,1611,22384,15165,0,0,762,14711,-25737,0,473,0,0,410,0,0,891,0,22,989,1418,1049,71515,29060
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,605,155,191,637,42,29,1190,1177,159,10,583,392,278,41,548,262,308,544,1059,8465,1784,500,111918,2260,179,323,2632,7258,3123,278,1536,36,75,430,634,193,2269,53,800,362,59,415,8061,121572,138785,0,0,2571,61146,-129811,0,6643,0,0,926,0,0,15217,0,931,1295,452,2698,167231,217049
3364OT_Other_transportation_equipment,0,8,0,11,0,0,18,0,0,0,50,0,0,0,0,0,0,0,6,84,0,0,76,25950,0,0,26,1,3720,0,1,0,1,0,10,0,4,1,1,90,0,0,57,9432,21968,0,0,269,45699,-17238,0,13821,0,0,4973,0,0,628,0,6,12580,47,4,42753,79552
337_Furniture_and_related_products,9,0,2,2,0,39,9235,3,1,1,1073,5,1,2,5,301,2,2,1,314,562,3,20,90,1836,164,77,383,12,0,171,1,233,0,194,34,16,1,493,176,4,148,156,24755,19404,0,0,415,2219,-8877,0,2,0,0,51,0,0,1083,0,865,0,606,4,17249,39052
339_Miscellaneous_manufacturing,174,5,8,22,3,19,2127,32,155,589,167,6,72,4,387,155,276,54,55,1632,54,721,1077,69,25,5521,1152,774,258,32,184,390,298,52,1736,11,455,402,14392,306,256,558,2042,59069,22060,0,0,972,11470,-33781,0,65,0,0,84,0,0,581,0,8,345,26,3518,40603,60521
42_Wholesale_trade,10467,1485,1550,1636,327,3555,27594,37406,5971,6626,4801,8262,4202,5674,21870,8946,3209,8130,9283,13889,22485,6951,21645,4484,2562,5436,18342,10324,10549,88,9308,1923,2334,3881,3397,674,2912,1428,12635,1112,1163,7172,4104,161202,59722,2631,941,4226,80453,19120,0,2962,0,0,845,0,0,2729,0,627,4638,2299,18065,365422,334831
44RT_Retail_trade,664,117,288,468,96,408,15764,2297,1510,1089,2344,1498,1051,68,2156,1939,1464,824,1859,4353,2240,1528,11453,1600,1271,1077,1307,1916,3455,38,2021,517,712,197,997,0,960,333,2084,302,334,1947,1483,633852,24642,595,1351,0,3,0,0,0,0,0,0,0,0,0,0,64,47,96,3602,81835,660444
481_Air_transportation,122,15,39,222,41,717,736,1172,156,136,195,341,301,122,973,517,495,634,579,595,774,126,610,199,118,252,1821,531,1230,5,1751,3584,2903,505,3687,121,2427,255,1870,223,142,637,456,57743,634,49,0,39,23820,-15673,0,53,0,0,16,0,0,33,0,1911,2858,135,2090,39327,66715
482_Rail_transportation,817,89,42,867,14,1565,2633,2514,287,36,455,833,266,145,1806,487,1466,2351,485,381,238,196,1279,111,156,152,174,188,1987,12,214,97,198,17,207,20,146,45,571,111,48,290,170,5186,1138,0,0,180,4583,86,0,63,0,0,12,0,0,111,0,243,322,466,799,25995,11358
483_Water_transportation,306,31,46,76,11,172,305,1212,75,3,14,65,23,144,335,85,104,277,55,38,28,24,49,16,9,22,44,31,126,0,12,14,30,7,50,31,41,13,93,51,4,33,25,5222,7,0,0,45,6411,4350,0,4,0,0,1,0,0,0,0,1539,1695,93,863,8320,16040
484_Truck_transportation,2644,373,239,462,160,1068,8361,9433,1210,1031,1347,2055,968,1066,3038,1405,1438,3046,1499,1841,1948,935,3116,638,594,920,2412,2975,15685,46,1543,305,543,174,1204,110,763,288,2853,229,240,950,861,35648,8955,402,359,696,14089,881,0,327,0,0,109,0,0,417,0,1050,1480,497,2631,87671,61883
485_Transit_and_ground_passenger_transportation,0,7,13,11,10,119,246,226,19,22,48,73,72,29,177,113,44,47,117,120,149,18,113,33,27,57,243,159,433,1,495,1525,954,201,1532,37,825,124,1048,845,48,205,109,15018,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,27,148,4240,15115,15025
486_Pipeline_transportation,32,6,1904,17,3,5017,101,16,10,1,5,10,21,11742,886,24,6,23,10,15,5,12,5,2,1,7,15,23,576,0,6,31,15,4,9,6,45,2,31,5,5,14,13,932,0,0,0,65,1210,0,0,0,0,0,0,0,0,0,0,37,47,1242,230,22240,2208
487OS_Other_transportation_and_support_activities,71,124,42,316,11,1423,0,463,45,2,266,206,174,347,167,347,169,93,32,11,9,3,20,8,26,99,13840,6279,34765,148,3005,1172,23,863,3601,115,1446,154,1414,621,222,203,703,5052,0,0,0,0,4055,462,0,0,0,0,0,0,0,0,0,220,13,1531,523,75331,9569
493_Warehousing_and_storage,619,1,1,73,0,501,2,55,32,21,23,37,71,20,142,55,31,23,255,114,426,18,47,14,24,131,3435,11643,1838,917,675,55,89,123,439,2,382,54,322,68,144,256,130,239,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,-20,115,72,1150,24624,386
511_Publishing_industries_except_internet_includes_software,27,2,1,5,0,21,53,9,0,0,6,6,57,0,55,9,2,23,14,11,556,19,11,5,1,16,360,371,127,6,12934,443,160,336,1706,322,620,479,1076,54,74,107,748,45847,0,27637,0,479,12119,-2745,0,950,0,0,867,0,0,1664,0,77,218,77,3938,25144,86817
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,14,39,1,2,0,2,1,1,22,1,0,0,2,3,7,2,5,1,1,6,47,380,94,0,28221,34,37,171,597,54,37,113,199,84,12,95,448,24926,0,24426,0,42,6128,-595,0,0,0,0,0,0,0,0,0,0,477,0,95,31307,54927
513_Broadcasting_and_telecommunications,384,45,114,83,58,516,4785,561,68,95,135,192,307,74,533,367,145,128,494,958,1346,129,535,138,109,354,9134,8481,3532,58,49459,12944,7647,922,12848,5259,6355,931,6453,947,807,2703,3202,122911,5389,10666,0,0,6779,-83,0,0,0,0,0,0,0,0,0,292,3154,521,14929,163235,145663
514_Data_processing_internet_publishing_and_other_information_services,11,4,20,14,4,470,365,596,89,111,187,237,118,40,341,284,161,146,409,562,499,73,126,138,97,214,1315,2961,740,9,3721,4775,281,588,4069,912,3386,580,1390,291,119,696,719,2481,0,2555,0,0,1273,-180,0,249,0,0,168,0,0,485,0,193,3500,263,3600,39428,7029
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,688,156,427,316,122,2837,4027,2217,338,396,283,428,338,348,1402,958,425,450,834,834,1126,256,1147,332,220,418,7110,10062,5149,45,3433,42907,57018,5227,7725,3800,3198,658,4655,1007,1830,2446,5334,98617,0,0,0,0,8626,-115,0,0,0,0,0,0,0,0,0,1307,268,3300,3006,190809,107128
523_Securities_commodity_contracts_and_investments,178,53,378,2373,1257,439,1518,270,47,33,53,56,57,69,135,170,64,804,1407,1605,756,349,1087,191,359,846,884,1161,7563,5,912,57181,2636,497,2023,2358,866,932,2043,291,3058,3662,6983,60871,0,0,0,0,8731,-30,0,0,0,0,0,0,0,0,0,78,46,1561,9903,119195,69572
524_Insurance_carriers_and_related_activities,1512,410,631,292,107,225,1292,1085,344,740,103,205,97,173,1730,298,352,182,310,655,2493,352,833,172,122,253,4292,3586,5811,52,1315,97304,16546,2025,3854,101,2341,349,12164,912,390,1127,998,158544,0,0,4627,0,2398,-5080,0,0,0,0,0,0,0,0,0,121,6990,959,662,176867,160488
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,1,21,0,0,5135,177,112,7,1,61,0,25,0,0,0,0,53738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559,53738
531_Real_estate,17078,111,132,78,38,1272,6329,1008,258,527,183,366,793,68,770,854,285,176,1411,968,931,245,832,1026,367,621,15888,44500,4481,883,6275,19972,56275,3195,23897,5310,5637,9316,36208,6532,2712,18843,17789,795813,0,0,49137,0,1747,0,0,0,0,0,0,0,0,0,0,1167,3689,1558,12749,333602,846698
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,1457,223,12210,834,270,351,9383,3226,379,1123,284,855,909,400,5294,1116,547,574,2115,1880,3909,553,1203,534,335,1061,6753,5091,9092,67,9771,10755,1831,2533,6916,4498,4176,677,4904,1078,682,2512,951,54585,0,0,0,0,20427,-4,0,0,0,0,0,0,0,0,0,85,215,182,3591,127382,75008
5411_Legal_services,155,181,551,424,150,1998,3404,693,143,115,194,192,219,248,1508,409,173,171,440,728,1251,154,1398,1188,113,537,3983,2630,1919,31,4674,12772,8928,281,7632,2976,2665,212,7155,1119,664,1170,1569,50512,0,0,8914,0,3835,-628,0,0,0,0,0,0,0,0,0,661,590,346,3876,82591,62633
5412OP_Miscellaneous_professional_scientific_and_technical_services,883,645,921,1018,475,4418,27096,11595,1010,2066,1100,1534,1508,690,8325,3156,1147,1415,3810,4325,8390,1141,3241,1579,1126,3727,28505,47415,8766,128,33587,38512,21692,3344,59607,15224,14162,1779,22614,6219,4185,14109,9763,25290,22614,135681,683,0,24483,-12306,0,34330,0,0,36248,0,0,6127,0,581,14853,4779,17561,463723,273150
5415_Computer_systems_design_and_related_services,67,27,366,59,2,302,941,439,67,72,90,98,350,273,388,183,62,70,306,762,1979,28,147,88,51,114,1478,1845,657,10,3128,3646,522,140,3831,2565,1678,211,1870,220,113,416,529,0,4786,45856,0,0,3857,-4085,0,3807,0,0,5364,0,0,3492,0,98,6160,483,2912,39843,63076
55_Management_of_companies_and_enterprises,0,8,1564,1048,349,18,1993,12256,866,841,392,1641,685,1818,14581,1565,1074,803,3721,7583,8299,894,6834,2164,397,2365,14007,18799,3440,33,4393,5197,595,1116,8304,7,8872,1162,8433,1380,4739,12373,2279,0,0,0,0,0,4322,0,0,0,0,0,0,0,0,0,0,384,5,10,4,169292,4322
561_Administrative_and_support_services,223,95,184,325,122,1063,4590,2476,747,3872,555,1094,1683,423,2673,1242,774,1894,2628,1504,5603,426,1615,1016,277,776,14920,14509,15055,233,13925,17782,39900,4444,25399,2056,11437,1227,20177,2394,2296,3836,4699,23193,0,0,0,0,789,-674,0,0,0,0,0,0,0,0,0,2018,4971,1819,10082,251056,23308
562_Waste_management_and_remediation_services,259,31,197,49,14,176,1483,660,67,65,84,257,105,136,913,252,138,333,354,246,590,53,258,105,62,113,756,1972,737,54,294,1251,4317,166,500,205,5266,194,1726,438,616,1498,812,8037,0,0,0,0,26,-54,0,0,0,0,0,0,0,0,0,132,379,763,8425,37503,8009
61_Educational_services,67,66,3,11,0,86,1,3,0,0,4,6,20,13,54,8,2,2,7,7,18,2,66,24,3,3,172,634,186,1,285,12,2,0,77,0,236,712,97,76,0,0,505,119201,0,0,0,0,1043,-522,0,0,0,0,0,0,0,0,0,-1,1477,7,2776,7728,119722
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,58,0,95,0,12297,198,0,0,156,364470,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,178,0,3256,16248,364498
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903,0,0,0,0,411887,0,0,0,0,338,-1024,0,0,0,0,0,0,0,0,0,0,1046,0,684,5632,411201
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1183,1189,53800
711AS_Performing_arts_spectator_sports_museums_and_related_activities,24,8,4,1,2,16,61,110,16,13,27,38,24,23,60,59,17,23,43,46,33,5,36,11,8,20,414,488,361,14,8671,812,1310,96,1918,929,748,209,405,6674,142,1324,506,22995,0,1844,0,0,491,-134,0,0,0,0,0,0,0,0,0,19,341,11,289,26410,25196
713_Amusements_gambling_and_recreation_industries,9,10,19,7,5,30,53,65,6,7,13,22,20,25,58,29,14,29,28,31,42,7,36,18,6,16,133,173,143,1,103,230,161,26,301,124,190,21,183,50,44,115,43,67477,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-2,1091,115,310,4157,67479
721_Accommodation,12,13,37,39,36,517,229,752,100,82,166,246,270,104,617,409,157,160,417,431,500,70,382,105,95,215,825,436,316,21,1963,4845,3709,581,5007,262,2679,271,1960,196,245,806,527,48449,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,803,78,1611,33312,48459
722_Food_services_and_drinking_places,176,54,61,53,65,1366,350,799,111,149,161,220,317,146,532,336,128,162,338,443,1072,109,324,132,73,163,1782,2445,5416,11,1318,4645,7944,817,8393,1681,4720,938,7616,536,4924,1260,1063,276443,0,0,0,0,1641,0,0,0,0,0,0,0,0,0,0,334,290,258,3884,68115,278084
81_Other_services_except_government,498,892,59,104,110,365,6009,3164,732,245,948,2009,746,308,4185,1760,1305,2271,2090,1466,3056,433,2758,571,279,734,10838,10288,11998,93,8228,10725,8327,2782,7247,7392,7098,854,6041,1830,1241,5832,15680,272683,0,0,0,0,441,-968,0,0,0,0,0,0,0,0,0,1812,1330,501,11845,169078,272156
GFE_Federal_government_enterprises,20,17,0,14,1,290,176,43,17,15,10,16,152,94,275,14,10,36,64,664,245,445,52,24,8,58,9485,5408,5146,61,2913,5414,707,601,3398,156,1643,422,3447,329,754,3026,1722,8301,0,0,0,0,249,-278,0,0,0,0,0,0,0,0,0,19,930,140,2384,50868,8272
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292254,0,0,137106,0,0,0,0,0,0,0,0,0,0,429360
GSLE_State_and_local_government_enterprises,13,21,0,1,0,693,5,267,33,57,35,104,48,23,285,78,66,118,120,151,269,35,71,40,38,67,257,600,142,19,146,211,315,232,531,71,407,21,766,112,178,456,240,31855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,222,515,1279,9435,31855
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743529,0,0,0,0,0,0,0,743529
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,315,19,667,79,101,424,651,916,37,18,69,193,88,763,1714,257,116,286,265,524,621,249,746,220,45,201,2888,1321,14861,30,7540,8596,1209,287,1716,519,712,192,63,210,271,648,188,-44656,0,962,0,0,86722,-106218,0,0,0,0,0,0,0,0,0,847,12567,0,0,64249,-63190
T005_Total_Intermediate,123174,18836,41634,29419,6726,80574,350454,377909,59298,57744,57974,94393,58649,135245,224240,95760,47531,115397,124936,157776,245107,62128,289452,76034,31620,55291,216825,274154,229431,4722,275530,394860,320265,40929,244291,67250,122911,37841,284427,46815,44608,149779,123460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21993,125178,61905,285808,6390283,0
