commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,F010_Personal_consumption_expenditures,F02E_Nonresidential_private_fixed_investment_in_equipment,F02N_Nonresidential_private_fixed_investment_in_intellectual_property_products,F02R_Residential_private_fixed_investment,F02S_Nonresidential_private_fixed_investment_in_structures,F030_Change_in_private_inventories,F040_Exports_of_goods_and_services,F050_Imports_of_goods_and_services,F06C_Federal_national_defense_Consumption_expenditures,F06E_Federal_national_defense_Gross_investment_in_equipment,F06N_Federal_national_defense_Gross_investment_in_intellectual_property_products,F06S_Federal_national_defense_Gross_investment_in_structures,F07C_Federal_national_nondefense_Consumption_expenditures,F07E_Federal_national_nondefense_Gross_investment_in_equipment,F07N_Federal_national_nondefense_Gross_investment_in_intellectual_property_products,F07S_Federal_national_nondefense_Gross_investment_in_structures,F10C_State_and_local_Consumption_expenditures,F10E_State_and_local_Gross_investment_in_equipment,F10N_State_and_local_Gross_investment_in_intellectual_property_products,F10S_State_and_local_Gross_investment_in_structures,GFE_Federal_government_enterprises,GFG_Federal_general_government
321_Wood_products,598,40,0,309,285,0,38808,478,51,4,22169,5427,3,0,271,1743,358,564,237,720,349,519,3341,146,6100,1076,4965,2522,2733,283,2698,84,8581,382,803,3,732,28,1176,152,562,932,484,3613,0,0,7445,50,565,4842,-19834,0,0,0,0,0,0,0,0,0,0,0,0,1,13
322_Paper_products,462,0,121,245,98,76,3112,29269,446,43,603,37647,5680,428,7026,4673,1499,1098,2375,1880,266,999,3012,570,1055,1945,6593,4599,5856,474,3262,2281,1874,1339,5732,1265,4622,223,5323,383,2229,3558,1356,21330,0,0,0,0,1243,20757,-24736,0,0,0,0,0,0,0,0,0,0,0,0,50,753
323_Printing_and_related_support_activities,14,0,6,1,0,4,37,98,0,6,4,0,1273,3,283,0,0,0,0,2,0,0,3,0,0,0,8383,5218,769,7,13793,4313,166,237,7112,1324,3207,767,4993,930,581,537,2091,3802,0,0,0,0,-90,2022,-2869,0,0,0,0,0,0,0,0,0,0,0,0,11,819
324_Petroleum_and_coal_products,6476,248,5972,3353,2666,20436,44188,2922,74,28,727,1189,976,19020,8335,870,524,1277,498,988,62,1634,453,123,228,541,4007,2923,73056,163,1747,11129,7197,1815,2667,1219,6792,694,6451,1266,1002,2644,2878,181696,0,0,0,0,5443,97979,-68592,0,0,0,0,0,0,0,0,0,0,0,0,2111,18986
325_Chemical_products,23784,998,7338,2838,1510,2745,15744,8498,8977,159,1908,11713,4940,15343,191724,61422,3982,932,6792,3458,1278,2113,8603,1241,1575,5304,1987,1619,561,726,2373,235,15934,422,17253,1248,11121,716,51921,1532,110,1007,5723,332902,2602,0,0,0,8679,154129,-276269,0,0,0,0,0,0,0,0,0,0,0,0,113,1877
326_Plastics_and_rubber_products,1894,55,91,1206,989,35,32011,20289,340,80,599,2834,697,578,10586,19101,1206,558,2418,6149,691,1409,25335,2784,3265,4752,18979,9871,3747,488,6396,427,684,1964,7920,159,2517,540,15653,362,196,6527,4618,39830,320,0,63,0,1429,25534,-60048,0,0,0,0,0,3,0,0,0,0,0,0,14,1782
327_Nonmetallic_mineral_products,2,19,1482,536,944,146,71798,5046,158,0,973,375,2,2118,1690,1782,14108,1692,1213,1922,162,1571,8117,331,334,689,108,1411,133,221,3971,131,253,462,4574,56,1346,53,4741,144,131,2223,1730,9826,0,0,0,0,1105,7889,-27811,0,0,0,0,0,0,0,0,0,0,0,0,0,232
331_Primary_metals,95,0,6307,655,535,9,5200,5374,200,0,474,732,25,61,63,1523,1271,62800,69306,31309,2322,13657,50166,8086,3832,6212,1239,886,1340,0,758,1,3917,127,1650,45,1007,135,414,322,18,142,483,727,0,0,0,0,2051,26769,-77963,0,0,0,0,0,0,0,0,0,0,0,0,0,267
332_Fabricated_metal_products,2027,65,8003,1357,1127,594,90052,15300,690,142,2798,5653,1599,1004,10624,7615,3532,4487,41436,26311,3107,8571,46409,12105,3044,5340,3134,2680,6167,708,14269,456,2443,1504,7398,1098,5492,438,3496,530,1160,3055,3811,18281,14568,0,0,0,4069,33392,-73301,0,414,0,0,0,50,0,0,0,59,0,0,645,4556
333_Machinery,3305,60,11534,4753,4983,1363,35908,4122,35,0,469,1145,1641,212,3517,1953,167,969,4213,33709,220,1745,26899,4378,85,577,3028,1354,4627,673,2872,813,391,635,4393,475,7285,1932,1575,177,76,562,7289,8704,256883,0,0,0,3090,99724,-187058,0,2369,0,0,0,27,0,0,0,5605,0,0,34,814
334_Computer_and_electronic_products,69,0,33,18,227,154,6383,2496,672,72,889,988,2317,620,6042,2773,1311,1719,5231,8743,17340,3930,21154,11632,1188,2768,13314,3804,322,195,27935,2842,946,315,15694,7303,4451,695,11417,131,190,72,4501,95985,206490,0,264,0,1711,96411,-326383,0,17271,0,0,0,548,0,0,0,1714,0,0,1,26517
335_Electrical_equipment_appliances_and_components,2283,66,96,63,497,32,39248,810,51,4,1994,374,114,180,1067,934,137,1428,2540,14704,1188,10641,8345,1590,79,1006,1786,1062,450,124,5742,213,1831,229,7050,105,3155,662,1694,480,586,557,5628,39902,35805,0,4437,0,1803,30239,-112602,0,567,0,0,0,24,0,0,0,953,0,0,50,4215
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,1057,59,894,824,353,56,1772,2233,53,1,575,883,183,284,1048,489,515,507,1013,12778,203,354,219137,2928,271,445,7463,10178,4268,3455,1514,61,0,1145,3663,915,8860,347,3281,710,146,722,14110,246677,319072,0,0,0,6641,102968,-343447,0,17563,0,0,0,6725,0,0,0,18409,0,0,1275,5004
3364OT_Other_transportation_equipment,0,7,0,15,0,0,13,0,0,0,20,0,0,0,0,0,0,0,78,367,0,0,350,85258,0,0,3,71,7703,0,7,0,0,0,1017,18,222,0,0,11,0,0,387,20606,37140,0,0,0,17951,116805,-58030,0,40208,0,0,0,353,0,0,0,961,0,0,3,47158
337_Furniture_and_related_products,0,0,0,0,0,0,18018,0,0,0,205,1,0,0,0,282,1,0,0,209,30,1,29,200,3352,117,598,1572,0,0,698,0,3212,0,427,3,4,0,492,376,2,280,285,56547,25768,0,436,0,2264,3585,-47179,0,0,0,0,0,1,0,0,0,171,0,0,1642,0
339_Miscellaneous_manufacturing,110,1,39,38,23,0,1231,17,110,110,8,1,6,2,349,104,98,24,40,1996,1,574,1709,15,16,4947,882,1313,276,305,304,156,236,65,2232,17,1992,310,33426,464,34,515,1181,105581,52050,0,0,0,1778,32367,-103001,0,27,0,0,0,3,0,0,0,260,0,0,0,345
42_Wholesale_trade,40795,1606,8491,4653,3451,7692,89340,68615,2732,1259,8930,13163,3344,16421,50403,15496,6068,24934,18709,28734,4981,9316,67580,11298,5393,8587,61284,31814,27864,2391,25331,6540,8896,10124,22993,4397,14190,3866,50873,4633,4868,19238,14934,600940,219455,31117,3051,7,8871,195022,77752,0,13988,612,0,0,3292,794,0,0,9199,1989,0,1888,17710
441_Motor_vehicle_and_parts_dealers,6,1,204,248,161,34,2842,1037,28,0,154,382,89,1,573,186,255,147,330,2948,37,1,2704,991,109,240,213,4952,1195,129,243,50,560,504,1032,0,2048,0,0,25,38,66,6374,162879,36062,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445_Food_and_beverage_stores,65,0,1,0,0,102,297,10,0,0,0,1,42,3,85,2,14,0,1,4,0,1,9,0,4,4,33,228,607,0,14,17,170,6,27,0,428,14,34,67,109,2518,61,226794,141,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452_General_merchandise_stores,100,0,18,16,9,154,1925,163,30,0,11,37,278,17,346,28,38,9,31,202,4,9,223,57,48,59,205,714,927,8,100,97,1018,48,269,0,877,61,167,40,316,1109,737,214832,3564,623,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
481_Air_transportation,174,1,22,44,494,1125,478,939,46,16,206,205,255,224,484,496,381,325,615,468,33,54,473,170,152,223,6655,614,3317,58,6203,8848,12763,1179,11146,472,10866,768,5596,595,372,1395,1359,166525,365,52,2,0,18,46089,-51435,0,28,1,0,0,2,1,0,0,8,3,0,292,6202
482_Rail_transportation,2172,38,571,802,190,3997,2580,6310,71,5,871,2372,152,2871,4676,1793,2145,2871,975,509,47,304,1473,265,297,255,378,377,5119,55,398,393,485,88,959,43,617,59,822,105,140,539,199,8419,3272,0,26,0,809,13147,434,0,666,0,0,0,247,0,0,0,622,0,0,413,501
483_Water_transportation,571,14,319,205,73,484,1167,992,25,0,7,153,1,121,679,163,296,434,131,60,10,86,85,29,14,41,35,60,84,1,42,11,104,6,1368,96,148,323,337,18,10,42,41,26790,6,0,0,0,122,6184,13020,0,3,0,0,0,0,0,0,0,0,0,0,511,1758
484_Truck_transportation,8593,475,1543,1207,706,4423,28341,35717,841,184,2379,3905,775,9364,7355,3261,4049,7584,4755,4460,771,1537,9705,2204,1364,1588,5763,9270,12259,282,4217,803,1756,487,5161,459,2702,544,5069,1452,703,2801,2373,98792,26248,1172,506,2,1916,37678,5363,0,877,23,0,0,165,30,0,0,577,75,0,620,3308
485_Transit_and_ground_passenger_transportation,0,1,4,11,152,816,673,240,11,4,65,64,81,71,134,146,116,107,198,150,8,14,130,43,48,86,891,226,770,9,2691,4301,5348,578,6809,192,4812,385,5153,2338,161,627,499,51942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14
486_Pipeline_transportation,142,5,8940,54,31,11015,414,23,3,0,7,20,16,16952,254,11,7,7,6,13,1,4,4,1,2,4,64,42,1200,3,25,181,94,28,35,20,104,11,95,20,14,40,40,2929,0,0,0,0,1174,8813,0,0,0,0,0,0,0,0,0,0,0,0,0,383,312
487OS_Other_transportation_and_support_activities,0,122,46,1652,9,8538,0,571,58,0,763,712,305,1046,183,558,1229,149,104,17,0,2,9,0,187,173,46026,15223,107561,1260,7988,3471,0,1969,14811,374,4983,399,6156,1662,143,469,2069,25629,0,0,0,0,0,10842,3719,0,0,0,0,0,0,0,0,0,0,0,0,541,41
493_Warehousing_and_storage,354,0,10,363,0,554,0,4170,1701,309,3450,3738,1627,6224,3384,6215,1952,138,1764,631,1059,73,197,125,120,557,23575,50480,12197,11924,2612,62,79,397,1403,5,2523,128,1917,311,770,1327,828,91,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
4A0_Other_retail,1204,5,91,205,25,2058,83627,1160,174,1,88,204,1319,281,3015,152,50,29,171,769,20,86,1025,153,417,476,1048,6510,13894,26,492,467,7513,163,1522,0,1936,217,1130,641,1650,11221,3790,847229,42907,13711,7783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145
511_Publishing_industries_except_internet_includes_software,48,1,32,0,3,199,638,7,0,0,2,5,41,13,35,11,1,6,38,31,7,1,26,49,5,23,1929,1098,497,116,18078,1355,413,269,6724,2299,2580,605,3543,109,109,84,752,96704,0,130082,0,0,182,34756,-4665,0,0,2363,0,0,0,3066,0,0,0,7687,0,158,2151
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,790,239,0,70084,39,128,376,2324,190,69,2305,2853,263,2050,1947,742,24481,0,41747,0,0,61,19555,-10348,0,0,0,0,0,0,0,0,0,0,0,0,5,1823
513_Broadcasting_and_telecommunications,468,17,1218,236,682,1655,6974,1129,98,74,270,251,406,364,801,582,368,294,966,880,200,177,479,304,189,506,17585,13038,10355,569,120945,21200,21265,1640,23057,5842,16543,2214,12722,1810,2194,5359,5649,339578,6831,32663,0,0,0,10811,-167,0,0,0,0,0,0,0,0,0,0,0,0,475,6569
514_Data_processing_internet_publishing_and_other_information_services,0,0,98,9,14,2123,1211,1255,206,61,718,751,333,1023,691,1143,741,976,2236,1325,255,252,655,524,447,683,4625,11072,1474,165,24856,13523,1040,5793,27066,7480,30050,5002,8594,1661,839,4072,8253,76567,0,11421,0,0,0,7028,-1313,0,0,572,0,0,0,550,0,0,0,1466,0,335,16799
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1379,36,3095,702,1760,10550,7720,2787,175,95,255,284,274,421,1775,1201,916,1017,1286,1243,694,314,1599,393,370,670,21118,23527,25561,933,10871,101015,191800,20384,28219,14432,12588,2532,16525,2286,1371,2440,12274,325974,0,0,0,0,0,69896,-48,0,0,0,0,0,0,0,0,0,0,0,0,2578,499
523_Securities_commodity_contracts_and_investments,258,18,4270,1219,4347,852,2278,202,14,5,44,36,44,84,53,112,91,1270,1375,1291,41,223,1256,378,351,576,2577,1870,21974,41,1564,181659,8185,1095,5387,11839,2850,530,17731,566,2788,3278,20153,252291,0,0,0,0,0,72741,-60,0,0,0,0,0,0,0,0,0,0,0,0,112,83
524_Insurance_carriers_and_related_activities,2324,864,13856,2256,4247,1176,415,2906,288,182,191,308,71,329,2186,495,944,699,686,1269,145,680,2529,1226,304,476,30371,11685,17412,1784,5741,461560,70207,4232,15014,232,11639,2045,103808,4038,1711,3845,5524,416650,0,0,7794,0,0,19110,-50618,0,0,0,0,0,0,0,0,0,0,0,0,340,70073
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17150,0,0,0,30,0,0,0,0,0,0,0,147245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,4238,113,6754,1878,4283,1384,23275,3869,122,104,282,937,511,1884,5322,1004,909,939,2112,1888,289,507,2114,858,250,986,33155,16510,28487,1257,27085,17763,2705,6139,24150,22772,10114,1899,11589,3696,2592,9077,2008,117500,0,0,0,0,0,85188,0,0,0,0,0,0,0,0,0,0,0,0,0,593,622
5411_Legal_services,305,45,4568,631,1520,4521,5576,1090,224,89,639,909,520,1992,4019,1426,499,768,3266,1491,2828,211,2244,2140,289,1447,12074,5133,3248,260,13235,40878,24173,604,20586,9234,9299,338,21385,3218,2984,2345,3446,110178,0,0,26096,0,0,16002,-4743,0,0,0,0,0,0,0,0,0,0,0,0,877,1226
5412OP_Miscellaneous_professional_scientific_and_technical_services,1688,387,8394,3126,8243,15661,56552,12219,1372,588,2979,3671,2102,6921,14473,6841,3319,5174,10580,6484,6766,1798,7610,4949,2406,5401,113450,105751,22869,1911,137375,131173,123904,11903,184875,59297,61780,5790,94532,12544,12273,34315,24270,82353,29893,517250,3163,0,0,173364,-109850,0,0,53002,0,0,0,88070,0,0,0,22219,0,1876,53368
5415_Computer_systems_design_and_related_services,369,27,9759,351,43,2017,5455,937,91,41,207,209,304,942,747,440,269,309,1326,2083,197,98,533,850,156,374,14999,9154,3652,354,25699,21137,2824,670,29701,21917,14990,1600,19575,1516,842,2223,3660,0,35837,239870,0,0,0,39188,-34471,0,440,9463,0,0,0,24409,0,0,25,9663,0,406,34682
55_Management_of_companies_and_enterprises,0,0,19718,4515,1571,21,10061,26678,1383,750,961,3166,869,16369,21542,3260,2159,1500,10092,18490,10463,1585,15255,4859,592,4069,92994,54462,16489,640,15093,21337,3306,5385,40352,138,64469,3857,44263,5023,23202,66283,9149,0,0,0,0,0,0,4494,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0
561_Administrative_and_support_services,685,40,1695,852,1897,24235,10361,4017,405,484,771,1879,2757,4957,6255,2173,1524,3179,7857,2342,2108,527,3616,3555,357,1482,75920,46320,50634,5340,75222,50431,144123,16396,108481,10060,83833,4177,112037,8748,8952,13974,15327,75799,0,0,0,0,0,3153,-2393,0,0,0,0,0,0,0,0,0,0,0,0,2430,18620
562_Waste_management_and_remediation_services,234,7,1685,315,373,861,2879,1389,90,15,119,350,85,850,1929,347,270,354,382,251,50,64,228,111,96,109,2804,3695,1882,884,516,3298,16592,390,2283,738,13168,660,6657,1081,1411,2882,2156,28663,0,0,0,0,0,242,-290,0,0,0,0,0,0,0,0,0,0,0,0,200,726
61_Educational_services,16,3,0,0,0,257,8,0,0,0,0,0,52,18,0,2,0,0,0,0,0,0,0,0,0,0,2087,6354,399,0,306,30,0,0,147,0,1272,4274,26,2734,0,0,4671,375097,0,0,0,0,0,2431,-1673,0,0,0,0,0,0,0,0,0,0,0,0,180,1912
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,109,0,34249,130,0,0,114,1155776,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,0,0,0,1169175,0,0,0,0,0,4323,-5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,62,1,2,0,26,203,154,134,9,3,32,37,32,62,45,81,44,65,78,64,2,6,46,18,16,30,2147,1954,933,81,36771,2406,7828,318,7951,3267,2949,1298,2453,22963,492,1792,2689,85115,0,6338,0,0,0,1505,-1316,0,0,0,0,0,0,0,0,0,0,0,0,72,1559
713_Amusements_gambling_and_recreation_industries,17,0,0,1,14,35,69,21,1,0,6,5,7,6,11,13,10,9,17,12,1,1,9,4,4,7,230,331,4,1,228,349,440,35,548,541,610,57,312,182,369,318,62,216637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
721_Accommodation,3,0,8,25,321,1259,452,499,27,10,135,130,232,146,283,345,238,217,409,309,17,34,275,89,98,179,2234,454,883,188,6200,9359,11759,1199,12253,938,11005,631,5416,399,521,1610,1197,171054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1665
722_Food_services_and_drinking_places,493,25,49,60,634,2146,473,782,51,17,195,198,210,335,353,423,302,341,506,432,24,66,338,119,116,218,5710,6500,18576,167,5712,17534,39081,1823,25792,3754,19158,1876,48053,2691,8726,3995,3940,821002,0,0,0,0,0,2826,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,632
81_Other_services_except_government,412,256,237,169,792,787,9348,2971,246,72,601,1865,530,2635,3732,1463,973,1513,2037,1104,304,231,1425,410,230,466,30433,18853,18615,1455,8537,22009,7517,8473,12235,7436,15136,1405,27823,2644,2908,12780,10082,676201,0,0,0,0,0,79,-4892,0,0,0,0,0,0,0,0,0,0,0,0,1118,3667
GFE_Federal_government_enterprises,13,2,0,6,0,216,6,0,1,0,0,0,45,56,51,0,0,12,25,264,0,124,0,0,0,18,13584,4804,11187,264,2530,13819,401,539,2823,154,1426,476,3074,218,856,2826,1152,6015,0,0,0,0,0,848,-263,0,0,0,0,0,0,0,0,0,0,0,0,2,107
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679644,0,0,0,0,0,0,0,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415141,0,0,0,0,0,0,0,0,0
