commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,F010_Personal_consumption_expenditures,F02E_Nonresidential_private_fixed_investment_in_equipment,F02N_Nonresidential_private_fixed_investment_in_intellectual_property_products,F02R_Residential_private_fixed_investment,F02S_Nonresidential_private_fixed_investment_in_structures,F030_Change_in_private_inventories,F040_Exports_of_goods_and_services,F050_Imports_of_goods_and_services,F06C_Federal_national_defense_Consumption_expenditures,F06E_Federal_national_defense_Gross_investment_in_equipment,F06N_Federal_national_defense_Gross_investment_in_intellectual_property_products,F06S_Federal_national_defense_Gross_investment_in_structures,F07C_Federal_national_nondefense_Consumption_expenditures,F07E_Federal_national_nondefense_Gross_investment_in_equipment,F07N_Federal_national_nondefense_Gross_investment_in_intellectual_property_products,F07S_Federal_national_nondefense_Gross_investment_in_structures,F10C_State_and_local_Consumption_expenditures,F10E_State_and_local_Gross_investment_in_equipment,F10N_State_and_local_Gross_investment_in_intellectual_property_products,F10S_State_and_local_Gross_investment_in_structures,GFE_Federal_government_enterprises,GFG_Federal_general_government
321_Wood_products,327,35,0,74,75,0,29121,247,43,2,12620,3405,5,0,247,929,264,241,178,565,249,187,1835,310,4822,925,1193,1006,1182,83,1422,64,1713,106,312,2,360,36,1002,94,295,555,242,4181,0,0,2493,268,-2926,3497,-10133,0,0,0,0,0,10,0,0,0,0,0,0,1,44
322_Paper_products,379,1,21,185,65,17,1889,21348,501,88,430,37866,8798,212,5754,3741,1504,1074,2091,1909,935,1033,2180,571,966,2539,2809,2725,2255,214,3420,1790,243,199,2690,646,2708,239,3252,240,1634,2001,900,25072,0,0,0,0,-1649,17686,-19374,0,0,0,0,0,0,0,0,0,0,0,0,60,2028
323_Printing_and_related_support_activities,31,0,4,6,0,19,33,319,0,72,18,0,2486,10,627,0,0,0,2,12,0,2,4,0,0,0,4452,2527,495,7,12077,3862,35,348,5707,1076,2357,1037,5419,1124,699,620,1486,4078,0,0,0,0,-926,1920,-2022,0,0,0,0,0,0,0,0,0,0,0,0,109,3046
324_Petroleum_and_coal_products,6783,495,1329,3465,1943,16585,43755,3110,189,52,748,1363,1771,15766,12825,920,753,1995,951,1511,292,924,564,253,276,748,2121,1742,43325,135,1202,10437,1667,1112,2296,1157,3954,604,4135,1123,934,2677,2743,172950,0,0,0,0,-487,47213,-76098,0,0,0,0,0,0,0,0,0,0,0,0,2940,20664
325_Chemical_products,19404,1798,2413,2335,1277,1202,8104,5720,8968,323,1722,10178,5247,7211,165280,42555,3864,1312,6650,3298,3687,2200,5656,1683,1415,6723,1134,901,312,386,1467,171,3906,167,7804,1573,5830,731,53396,874,100,387,2886,213562,2946,0,0,0,-5861,117167,-167993,0,0,0,0,0,0,0,0,0,0,0,0,132,4257
326_Plastics_and_rubber_products,1342,91,19,807,445,5,18997,15290,347,261,518,2213,499,219,8088,12345,1042,619,1906,5436,2411,1362,15601,2622,2935,5182,5482,4322,2165,206,4447,532,216,372,3533,186,1445,412,8899,211,102,3702,2551,29412,113,0,15,0,-4585,18549,-29704,0,0,0,0,0,19,0,0,0,0,0,0,21,3356
327_Nonmetallic_mineral_products,15,36,230,336,366,21,43902,4466,152,0,531,303,1,723,1425,1002,9768,1833,848,1697,410,1181,4519,256,203,711,131,559,54,61,2043,59,28,86,2240,87,739,73,2236,100,56,1188,785,10240,0,0,0,0,-3355,6395,-14531,0,0,0,0,0,0,0,0,0,0,0,0,0,369
331_Primary_metals,79,0,1275,488,311,1,3471,4085,247,0,281,243,24,29,30,975,688,43974,48941,21372,4476,11194,26792,8888,2134,6777,1156,1072,996,0,272,2,340,62,720,29,481,74,305,191,15,47,266,932,0,0,0,0,-10060,24009,-53085,0,0,0,0,0,0,0,0,0,0,0,0,0,388
332_Fabricated_metal_products,1560,130,1459,782,769,1261,63431,12996,592,207,1844,3757,1340,355,7487,4903,2252,3628,32566,21828,7203,6897,29267,8447,2539,5183,1000,1309,3489,239,8918,247,327,376,4200,565,2882,284,1641,740,553,1926,2245,14530,10140,0,0,0,-9013,22750,-38372,0,2334,0,0,0,1161,0,0,0,1136,0,0,679,5525
333_Machinery,3891,474,2541,3508,3036,389,20137,2474,26,6,314,843,1141,97,2079,857,136,678,2560,25127,480,991,13002,3131,91,1921,1105,667,1555,145,1797,62,38,585,1772,58,3477,1254,818,99,54,384,2657,7746,153873,0,0,0,-11483,88008,-85337,0,1662,0,0,0,566,0,0,0,7250,0,0,26,1076
334_Computer_and_electronic_products,35,1,7,26,265,31,4823,1645,388,73,373,563,985,175,3157,1251,607,971,2737,5560,50744,2595,10216,7491,614,1964,3377,1995,241,123,19026,1286,217,100,8343,6508,2336,695,4273,105,282,93,2623,81270,150728,0,310,0,-6861,95622,-232772,0,31829,0,0,0,7843,0,0,0,14426,0,0,0,16922
335_Electrical_equipment_appliances_and_components,539,227,15,20,95,9,23950,645,43,6,642,289,95,99,641,682,97,1492,1649,9124,3392,6651,3534,1724,59,910,224,428,225,245,3090,196,125,90,3171,98,1669,373,833,133,236,450,2102,32883,20306,0,3478,0,-5137,22342,-54605,0,592,0,0,0,1421,0,0,0,1630,0,0,28,2600
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,645,71,150,573,240,8,1520,1270,50,1,269,389,126,85,505,192,299,287,620,7886,588,292,107893,2705,161,318,2062,5642,2362,1394,1336,32,0,212,1312,313,3794,270,1509,73,63,320,9729,151701,101819,0,0,0,-25140,57172,-144274,0,1752,0,0,0,356,0,0,0,8362,0,0,1061,3321
3364OT_Other_transportation_equipment,0,87,0,49,0,0,3,0,0,0,31,0,0,0,0,0,0,0,33,474,0,0,190,50266,0,0,3,5,5606,0,3,0,0,0,320,9,43,0,192,0,0,0,33,18538,36748,0,0,0,-1560,81482,-34714,0,38210,0,0,0,3450,0,0,0,1774,0,0,19,21733
337_Furniture_and_related_products,5,0,0,0,0,0,9186,0,0,0,372,0,0,0,0,256,0,0,0,260,171,2,23,125,3118,262,230,570,8,0,408,0,663,0,108,5,0,0,318,377,3,222,107,37127,21340,0,391,0,-4485,2998,-22568,0,1,0,0,0,24,0,0,0,2009,0,0,554,0
339_Miscellaneous_manufacturing,89,2,6,25,12,0,658,49,63,210,8,1,9,2,551,88,141,37,31,2075,5,581,1090,26,11,5410,415,427,128,134,169,280,85,15,1030,10,1799,284,32584,452,211,348,1882,89587,43675,0,0,0,-5291,27521,-68257,0,81,0,0,0,151,0,0,0,1046,0,0,0,527
42_Wholesale_trade,21900,1701,1499,2819,1570,5009,45358,45857,2681,1705,4505,9085,2900,11777,30625,8834,3487,12734,11041,16571,11822,6272,28659,5994,3599,7668,27676,13239,12094,789,14927,4189,1596,8725,8794,2936,5659,2239,33785,2183,2207,9852,6286,383193,100151,10948,1127,29,-16520,116129,23081,0,8064,257,0,0,2691,375,0,0,5087,617,0,1468,10872
441_Motor_vehicle_and_parts_dealers,12,1,19,77,48,5,1234,382,16,0,48,107,37,0,173,47,89,52,115,1082,73,1,1276,427,41,106,123,1782,394,28,227,11,101,83,215,0,578,0,0,7,13,41,2893,66535,7372,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445_Food_and_beverage_stores,92,0,0,0,0,93,127,11,0,0,0,1,45,1,34,2,3,0,1,3,0,1,9,0,4,5,10,138,418,0,8,16,61,5,13,0,93,24,27,54,71,1766,38,169521,171,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452_General_merchandise_stores,230,1,3,8,3,129,1371,157,161,0,6,20,425,5,205,18,11,5,18,111,10,10,154,31,46,66,72,321,600,2,64,94,577,19,97,0,251,110,116,30,175,763,454,188961,3314,204,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
481_Air_transportation,60,1,5,26,213,698,356,962,60,39,165,193,351,133,337,441,264,227,737,525,238,51,307,218,227,433,1934,174,3862,26,2638,7076,3951,799,6722,245,3480,490,2933,281,205,805,459,89169,197,21,2,0,-33,31309,-31435,0,28,0,0,0,6,1,0,0,13,1,0,636,8024
482_Rail_transportation,1449,47,142,1412,81,4233,1307,5345,91,7,433,1954,144,489,3489,1022,1565,2827,542,275,102,190,639,212,163,222,167,173,3175,29,320,130,62,14,489,30,242,45,447,43,66,348,88,5719,1227,0,20,0,-581,7897,90,0,46,0,0,0,5,0,0,0,82,0,0,146,1103
483_Water_transportation,625,18,416,210,59,283,1292,1562,38,1,8,144,3,90,918,139,280,509,117,59,42,79,61,45,17,74,50,49,74,1,34,14,20,16,655,59,101,196,271,20,13,51,57,14646,19,0,0,0,-104,5768,9511,0,7,0,0,0,1,0,0,0,0,0,0,710,2752
484_Truck_transportation,4477,400,294,632,266,974,12810,19575,679,275,1211,2362,667,4092,4885,1680,2016,4053,2175,2262,1170,809,3211,841,875,1180,1886,9067,10006,87,1781,446,244,133,1762,530,972,336,2748,792,377,1472,1147,70892,17188,583,456,10,-3524,23072,1138,0,250,2,0,0,72,3,0,0,629,6,0,344,2293
485_Transit_and_ground_passenger_transportation,0,2,1,5,55,228,384,236,11,9,44,52,94,36,79,114,69,63,204,151,62,12,77,53,61,146,283,48,357,3,978,2865,1412,333,3187,85,1300,214,2120,1267,75,308,134,29534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,72
486_Pipeline_transportation,128,8,2372,41,17,8905,286,35,8,1,6,15,18,6518,261,14,8,12,9,16,3,8,5,3,3,9,23,18,440,1,11,104,18,11,21,12,46,6,48,11,10,27,28,1778,0,0,0,0,187,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,355,211
487OS_Other_transportation_and_support_activities,0,145,6,611,5,3786,0,559,68,0,641,264,363,517,101,318,579,93,62,11,0,2,6,0,294,319,18843,6432,74796,821,4770,4948,0,1659,9729,298,2678,343,3935,1111,120,352,1231,12981,0,0,0,0,0,8308,2431,0,0,0,0,0,0,0,0,0,0,0,0,682,66
493_Warehousing_and_storage,518,0,2,159,0,638,0,109,54,58,57,74,163,25,144,104,62,41,576,249,776,34,124,32,51,245,12440,38750,4186,6733,2072,153,55,440,1155,4,1320,208,1653,277,725,1292,609,95,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,595
4A0_Other_retail,1965,8,13,209,4,1509,54971,963,513,3,62,97,1400,70,2214,81,11,10,82,338,41,74,518,40,311,429,356,2466,7107,4,209,351,3893,33,357,0,797,154,579,541,772,6447,1754,519208,27713,2975,4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55
511_Publishing_industries_except_internet_includes_software,49,1,4,0,1,97,312,9,0,0,1,2,46,1,27,7,3,5,29,26,38,6,14,71,7,44,445,693,102,47,13111,999,198,687,3794,1209,926,464,2481,59,82,79,426,69606,0,62925,0,0,-2314,32149,-3689,0,0,1286,0,0,0,1871,0,0,0,3089,0,313,2406
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,297,66,0,46327,26,39,268,980,161,22,948,397,161,414,876,696,27037,0,29720,0,0,-219,15589,-4206,0,0,0,0,0,0,0,0,0,0,0,0,8,2081
513_Broadcasting_and_telecommunications,479,27,296,202,455,1394,7183,1262,123,96,274,315,517,196,911,678,405,277,1211,1129,1185,236,607,570,393,872,8036,7294,3728,411,92721,20770,10356,1591,18760,4873,7767,2279,10071,1295,1657,4106,4200,259666,7869,19158,0,0,0,12379,-151,0,0,0,0,0,0,0,0,0,0,0,0,750,12162
514_Data_processing_internet_publishing_and_other_information_services,0,0,9,3,8,939,598,703,65,60,180,208,140,35,219,275,257,182,739,654,347,95,271,528,230,423,1524,3790,294,52,6802,9195,332,2755,10069,2689,7579,1915,2905,597,304,1598,2596,20839,0,13927,0,0,0,3531,-739,0,0,537,0,0,0,579,0,0,0,1491,0,222,15216
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1333,133,804,650,1095,7361,7098,4240,322,311,329,426,552,446,1680,1343,862,953,1989,1651,1194,497,1097,752,734,1318,13659,19331,11796,595,7106,93546,102236,18595,22421,13444,6879,2889,12570,2315,1730,3456,15564,191270,0,0,0,0,0,28640,-43,0,0,0,0,0,0,0,0,0,0,0,0,5587,363
523_Securities_commodity_contracts_and_investments,390,45,977,1392,2963,685,1791,313,24,15,57,40,76,60,51,129,86,2020,3802,3185,615,581,2011,1158,1220,2470,1058,1011,10802,32,1214,151854,3259,940,3937,7986,1613,509,8918,537,1576,1840,11840,155011,0,0,0,0,0,45366,-54,0,0,0,0,0,0,0,0,0,0,0,0,154,116
524_Insurance_carriers_and_related_activities,2689,329,1077,528,868,445,371,1174,213,282,107,135,118,84,1045,271,373,255,537,750,749,462,604,566,286,498,7132,4667,9369,508,2084,251101,27095,2931,8894,301,4306,930,43207,2284,976,2250,1991,268326,0,0,3124,0,0,15092,-63597,0,0,0,0,0,0,0,0,0,0,0,0,1110,34303
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12365,0,0,0,10,0,0,0,0,0,0,0,105739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3503,103,1934,1182,1943,1303,14262,4906,158,278,334,903,906,653,3925,1067,857,801,2881,2042,2093,612,2031,1374,315,2023,10913,7556,21260,517,16787,12719,3094,4249,14857,12517,5574,2620,12169,2795,1454,5434,2467,71137,0,0,0,0,0,58982,0,0,0,0,0,0,0,0,0,0,0,0,0,539,602
5411_Legal_services,366,116,1526,755,1457,4743,6845,1115,133,68,220,258,292,337,2942,618,319,251,1018,1234,2801,260,1273,4729,266,1369,6776,3350,1536,188,8710,20406,13190,672,19023,7960,5160,372,16297,3136,2423,2512,2495,87457,0,0,19711,0,0,10217,-2028,0,0,0,0,0,0,0,0,0,0,0,0,1742,2548
5412OP_Miscellaneous_professional_scientific_and_technical_services,1195,667,1515,2005,3921,10832,41283,10397,872,1028,1440,1717,2183,1328,9020,3776,1984,2404,7107,5331,6871,1360,3839,5958,2404,6825,42032,46065,9613,1023,88479,94245,39193,5611,133833,35969,28110,5629,60484,14555,8204,24545,16954,52919,40807,275702,1745,0,0,91683,-67263,0,0,62073,0,0,0,63326,0,0,0,15260,0,2114,65061
5415_Computer_systems_design_and_related_services,281,37,336,52,20,1240,3428,702,84,64,124,149,315,192,442,316,164,191,653,785,730,76,524,994,176,482,4155,3153,890,149,9387,14558,1061,437,17059,10388,5192,1100,8592,687,432,1187,1540,0,16803,137368,0,0,0,10876,-16657,0,1699,5417,0,0,0,13392,0,0,843,7844,0,412,40251
55_Management_of_companies_and_enterprises,0,0,4434,2931,1150,21,5783,11357,608,686,463,1370,490,1472,11328,1385,1013,617,4383,8239,9632,752,10111,5887,333,2556,41015,41490,9285,437,12359,17134,1700,4815,32236,44,27778,4249,34692,3688,14808,43075,8316,0,0,0,0,0,0,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0
561_Administrative_and_support_services,655,72,325,589,1061,7473,7984,4121,399,1227,640,1399,3257,940,3679,1762,1261,2306,8089,2531,3634,493,2690,3756,489,1712,25176,19305,16304,1371,25186,33206,87890,10943,56438,6078,19409,2713,48224,4965,5017,8532,8182,44112,0,0,0,0,0,1358,-760,0,0,0,0,0,0,0,0,0,0,0,0,3469,27151
562_Waste_management_and_remediation_services,261,21,339,308,247,702,2336,2020,138,56,136,340,161,294,2369,392,291,392,636,357,318,110,411,275,185,272,1250,1906,594,532,382,1453,6388,329,1518,540,9165,423,4060,738,1096,2379,1321,18621,0,0,0,0,0,37,-90,0,0,0,0,0,0,0,0,0,0,0,0,248,1231
61_Educational_services,96,30,0,0,0,215,7,0,0,0,0,0,84,14,0,2,0,0,0,0,0,0,0,0,0,0,942,2905,104,0,438,41,0,0,133,0,422,3229,78,1508,0,0,1384,275050,0,0,0,0,0,1799,-1362,0,0,0,0,0,0,0,0,0,0,0,0,155,2187
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,47,0,22222,66,0,0,48,762891,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,0,0,0,0,743873,0,0,0,0,0,502,-1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,46,3,0,0,11,178,98,155,12,7,25,35,40,36,33,71,32,45,93,73,19,6,39,25,25,57,671,666,359,28,22545,1867,2551,253,3232,2256,1197,701,1134,13729,290,1491,1478,59770,0,4664,0,0,0,1335,-363,0,0,0,0,0,0,0,0,0,0,0,0,70,1812
713_Amusements_gambling_and_recreation_industries,35,1,0,1,18,62,125,69,2,1,13,15,29,11,21,35,20,18,60,41,17,2,21,16,18,41,247,317,2,1,295,828,429,69,937,594,527,70,472,125,277,299,47,146301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1349
721_Accommodation,1,0,1,12,110,652,332,465,29,20,87,101,290,71,157,277,133,123,399,294,121,28,147,106,119,289,613,200,234,41,2279,6290,3305,706,6241,409,2841,340,2294,161,243,760,309,106623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1785
722_Food_services_and_drinking_places,452,39,12,39,135,1766,382,973,77,50,169,211,301,215,289,412,236,266,676,535,284,76,266,186,197,471,2037,2876,7565,109,3102,11990,15396,1517,16742,2063,7462,1390,27254,1526,3652,2747,2023,500516,0,0,0,0,0,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,868
81_Other_services_except_government,457,343,71,123,511,1783,7675,2702,169,77,314,932,529,411,2258,885,698,1018,1400,921,852,258,937,479,220,494,10960,8751,10256,625,6225,17270,12881,3656,10245,4439,7893,2133,18269,2445,1733,7867,7008,460470,0,0,0,0,0,258,-2582,0,0,0,0,0,0,0,0,0,0,0,0,1538,4991
GFE_Federal_government_enterprises,25,8,0,10,0,374,14,0,5,0,0,0,166,99,92,0,0,24,85,851,35,443,0,0,0,97,11388,4801,6724,414,3252,13241,339,1022,4155,274,1788,897,4117,343,1270,4292,1771,10243,0,0,0,0,0,266,-393,0,0,0,0,0,0,0,0,0,0,0,0,5,193
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614310,0,0,0,0,0,0,0,0,0,0,0,0,0
GFGN_Federal_general_government_nondefense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323854,0,0,0,0,0,0,0,0,0
