commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,F010_Personal_consumption_expenditures,F02E_Private_fixed_investment_in_equipment,F02N_Private_fixed_investment_in_intellectual_property_products,F02T_Private_fixed_investment_in_structures,F030_Change_in_private_inventories,F040_Exports_of_goods_and_services,F050_Imports_of_goods_and_services,F06C_National_defense_Consumption_expenditures,F06E_National_defense_Gross_investment_except_structures,F06S_National_defense_Gross_investment_in_structures,F07C_Nondefense_Consumption_expenditures,F07E_Nondefense_Gross_investment_except_structures,F07S_Nondefense_Gross_investment_in_structures,F10C_State_and_local_government_consumption_expenditures,F10E_State_and_local_government_gross_investment_except_structures,F10S_State_and_local_government_gross_investment_in_structures,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,T001_Total_Intermediate,T004_Total_Final_Uses_GDP
321_Wood_products,774,15,3,164,7,637,24164,53,69,25,8801,1899,3,68,55,65,448,285,482,375,246,278,547,295,3620,1157,1145,83,467,3,598,25,3390,4,35,2,266,74,348,57,40,49,121,705,7,0,4625,705,1964,-6227,0,0,0,0,0,0,0,0,0,206,31,690,98,52268,1780
322_Paper_products,602,86,9,67,0,100,896,10332,573,365,229,24772,15906,108,5515,2002,1714,157,854,612,888,804,504,43,771,1343,4949,3956,213,8,8202,716,560,79,1122,60,687,466,1716,82,344,1514,821,7459,0,0,0,664,6389,-10312,0,0,0,0,0,0,0,0,0,50,272,70,2253,97392,4199
323_Printing_and_related_support_activities,9,30,18,18,0,115,119,2405,15,50,25,108,4313,2,919,88,45,30,330,83,270,42,84,53,29,120,3273,124,583,4,10003,4384,1390,19,3700,218,1346,611,2680,106,318,241,4941,1513,0,0,0,233,299,-540,0,0,0,0,0,0,0,0,0,411,792,169,3150,47781,1505
324_Petroleum_and_coal_products,1831,327,363,1169,713,2895,10528,485,211,119,347,894,256,6814,2103,312,427,857,471,399,317,249,514,217,128,213,1211,2761,17394,31,628,665,1819,97,792,212,946,376,1152,91,316,35,720,53739,0,0,0,1825,5989,-13683,0,0,0,0,0,0,0,0,0,864,2610,4583,9325,79788,47870
325_Chemical_products,5415,1385,766,786,389,520,5079,2762,11899,1387,1009,7182,2957,1352,60674,23107,3184,2340,2744,1157,2160,2361,3333,698,1032,2381,609,223,393,1,953,64,1095,109,1029,154,1876,285,14233,43,445,181,1203,53910,802,0,0,2039,25160,-23429,0,0,0,0,0,0,0,0,0,78,2009,1304,6169,180514,58481
326_Plastics_and_rubber_products,655,130,6,612,0,431,6083,5688,549,529,374,2217,1835,357,6411,4643,373,437,1668,2140,7422,1761,10863,989,1478,1901,857,425,1259,4,1312,76,1457,466,1205,20,567,137,9142,253,824,1450,1091,9756,180,0,0,732,3195,-7246,0,0,0,0,47,0,0,0,0,102,402,288,1431,82322,6664
327_Nonmetallic_mineral_products,502,14,288,159,845,684,24989,3909,170,7,627,110,10,216,1042,772,7714,1320,1089,939,836,1110,1966,484,311,495,284,312,559,0,570,76,3449,106,117,15,11,271,1137,13,521,353,521,3485,0,0,0,483,1750,-6522,0,0,0,0,0,0,0,0,0,200,107,714,430,60378,-805
331_Primary_metals,136,0,255,249,1536,176,8444,7,6,1,24,416,209,31,426,367,346,24138,30686,14617,4708,6229,14189,4496,1957,3186,23,22,239,0,155,11,980,1,6,2,3,21,51,3,10,26,28,511,13,0,0,1218,4038,-17559,0,0,0,0,0,0,0,0,0,53,384,177,94,119123,-11779
332_Fabricated_metal_products,840,383,522,1144,734,1105,34667,11540,18,62,2144,818,75,397,4127,1611,582,2404,12121,10527,8068,3003,10229,5559,2556,1653,839,1144,2689,6,1419,46,5012,34,344,59,515,166,1054,85,78,66,2095,5166,4848,0,0,1008,5300,-10697,0,2117,0,0,80,0,0,110,0,395,3423,932,890,138179,7933
333_Machinery,1184,115,391,2383,886,668,9026,399,422,137,288,606,895,42,1253,650,281,1435,1653,10133,1106,595,6443,2497,153,359,785,567,1285,8,652,782,1380,96,1363,7,1087,257,807,75,59,229,1652,4468,83480,0,0,985,22146,-32557,0,3237,0,0,943,0,0,3240,0,113,1186,765,2065,59223,85942
334_Computer_and_electronic_products,44,8,4,5,0,428,2859,35,6,2,4,39,227,16,2105,121,36,39,301,939,51053,1811,4199,6205,12,1217,797,264,543,1,6584,732,444,213,3890,625,1639,386,939,6,12,13,1362,20126,81470,0,0,1757,38852,-60006,0,21528,0,0,1801,0,0,2426,0,63,11565,121,913,102829,107955
335_Electrical_equipment_appliances_and_components,623,49,185,416,0,728,15343,8,7,3,263,17,7,29,184,162,109,1284,658,6001,5721,3495,1750,753,75,465,237,254,1030,1,710,62,2280,54,954,21,247,171,538,57,136,98,868,16520,11450,0,0,721,5406,-12102,0,1321,0,0,241,0,0,432,0,165,523,974,592,48307,23988
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,654,94,79,489,0,86,397,18,5,19,199,37,33,29,17,36,25,574,137,3380,26,282,73647,1994,77,21,807,7714,1098,4,230,80,230,746,170,35,990,72,106,11,24,0,5187,106047,68477,0,0,6675,30078,-86063,0,2019,0,0,160,0,0,5594,0,261,1101,276,1131,102630,132988
3364OT_Other_transportation_equipment,0,75,0,7,0,7,2,0,0,0,2,0,0,0,0,0,0,5,0,29,0,24,92,20137,0,5,28,0,4286,0,15,58,0,11,0,0,0,6,5,76,6,0,164,6121,12166,0,0,1852,24760,-10161,0,21684,0,0,2997,0,0,452,0,33,22628,124,26,47851,59870
337_Furniture_and_related_products,108,0,2,4,0,178,5995,5,2,1,231,7,1,10,4,2,4,82,10,6,824,29,54,101,291,37,10,17,124,0,164,9,836,1,5,1,2,21,33,1,11,5,29,17960,15646,0,0,370,546,-4551,0,29,0,0,99,0,0,1241,0,59,6,197,5,9519,31339
339_Miscellaneous_manufacturing,64,11,26,49,0,63,1530,54,118,455,593,69,204,18,209,233,100,67,189,606,405,314,661,141,61,3044,464,745,174,1,204,471,352,223,563,1,246,194,7076,126,189,324,1294,30385,11606,0,0,1485,4401,-20175,0,171,0,0,111,0,0,889,0,73,293,93,3537,25933,28873
42_Wholesale_trade,5941,602,631,1482,606,1729,18890,24422,4123,3938,2841,4780,2654,5247,13389,6392,2341,6025,7118,8331,12194,4159,12798,3237,2131,3162,9134,2580,6203,12,4219,825,3101,298,1909,198,1193,516,6126,238,787,5622,2552,88979,34763,106,659,3937,29654,15525,0,3570,0,0,482,0,0,1868,0,556,3579,1934,6141,216885,179543
44RT_Retail_trade,598,57,110,381,49,782,9755,997,449,359,1136,545,158,76,1110,515,622,653,1027,1791,1463,710,3833,639,657,446,502,860,3309,6,426,167,1332,58,350,1,269,126,875,43,144,104,541,419256,6387,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38032,425726
481_Air_transportation,103,81,66,93,7,274,780,665,79,98,53,368,257,39,600,149,143,140,436,615,1667,375,680,990,77,129,3738,854,1186,6,1646,4016,390,203,4402,31,332,717,820,47,43,102,1222,30946,996,0,0,55,10699,-5865,0,268,0,0,31,0,0,46,0,957,1791,85,71,31621,37177
482_Rail_transportation,552,53,29,813,44,1488,2032,2236,291,54,426,708,278,149,1668,451,1274,1972,382,267,173,177,1110,122,156,288,189,210,299,0,186,34,301,14,87,6,73,37,376,11,48,380,135,4893,842,0,0,381,3274,-139,0,40,0,0,4,0,0,60,0,624,531,269,307,21312,9355
483_Water_transportation,51,20,20,61,6,224,226,377,44,9,48,81,25,338,261,85,106,178,39,46,46,15,59,21,14,39,64,58,253,0,22,18,32,19,43,12,65,9,64,101,8,43,42,2972,123,0,3,20,5074,3127,0,13,0,0,1,0,0,5,0,71,603,177,62,4205,11338
484_Truck_transportation,1054,106,65,533,86,934,5273,4309,653,471,386,957,547,222,2416,846,757,1585,1081,765,770,405,1671,337,266,500,779,1306,13499,65,687,424,1010,111,489,25,417,144,1275,91,269,1084,565,17294,2257,0,0,572,3890,0,0,117,0,0,23,0,0,142,0,1906,3552,304,639,55637,24295
485_Transit_and_ground_passenger_transportation,0,11,16,18,0,36,239,62,21,21,32,32,126,6,79,49,33,27,72,85,150,37,69,49,27,62,485,1012,1092,3,332,1133,582,86,323,13,258,80,252,63,175,277,231,9023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,91,124,3160,11153,9023
486_Pipeline_transportation,20,3,842,15,4,3585,57,5,7,2,4,11,4,13436,657,11,8,15,6,5,4,4,4,2,2,3,13,30,334,0,5,5,19,0,8,3,10,4,17,1,4,0,8,570,0,0,0,36,178,0,0,0,0,0,0,0,0,0,0,10,29,46,92,19356,784
487OS_Other_transportation_and_support_activities,0,18,11,36,0,162,113,203,36,7,44,82,27,214,243,99,100,156,39,41,30,14,46,22,11,36,6416,4773,22958,77,26,537,463,77,62,4,75,14,57,387,186,30,56,1801,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,32,278,38299,5601
493_Warehousing_and_storage,2899,2,2,8,0,6,6,13,6,2,2,4,17,9,127,2,2,2,75,3,21,2,8,6,2,2,918,5832,931,81,84,196,180,11,136,1,274,18,79,10,31,65,51,233,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,143,142,538,12947,577
511_Publishing_industries_except_internet_includes_software,59,6,6,63,0,23,161,20,13,7,21,15,570,3,37,28,20,27,40,43,568,23,34,26,18,37,232,280,209,8,2011,780,64,85,973,64,119,1422,1236,67,116,114,1478,23114,0,5116,0,803,2245,-1799,0,69,0,0,64,0,0,142,0,56,312,347,3777,15616,29754
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,2,0,0,359,111,44,0,15241,16,0,52,4,14,7,357,242,1,3,0,295,10698,0,10954,0,0,1272,-116,0,0,0,0,0,0,0,0,0,46,499,0,95,17401,22807
513_Broadcasting_and_telecommunications,471,6,79,33,65,189,2192,70,74,71,89,150,167,80,368,198,456,191,327,432,751,195,466,515,78,128,4114,4102,2018,17,24995,5739,1417,239,4090,8468,1560,420,2601,171,584,752,1448,68606,4742,5708,0,0,2634,0,0,0,0,0,0,0,0,0,0,136,2296,211,4900,78117,81690
514_Data_processing_internet_publishing_and_other_information_services,0,23,2,60,4,420,3,66,23,7,8,20,110,10,71,61,14,16,131,166,185,47,25,64,9,16,104,288,795,6,3445,4521,21,554,5191,349,49,247,2157,28,20,85,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,734,40,1923,22360,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,2626,159,340,911,0,1563,12106,1536,424,515,565,488,544,918,1725,727,692,641,1090,1157,2335,912,1270,1416,670,604,7446,6264,6613,21,3507,26886,11120,3267,4628,1569,1763,217,2253,608,3111,3416,1198,65661,0,0,0,0,10692,-255,0,0,0,0,0,0,0,0,0,2,1472,129,8837,130259,76099
523_Securities_commodity_contracts_and_investments,2,4,15,42,0,226,0,50,12,7,19,35,12,68,62,8,12,31,31,37,57,16,53,9,22,23,20,50,78,1,82,35601,238,4,216,1032,71,192,155,2,10,21,295,26464,0,0,0,0,3840,0,0,0,0,0,0,0,0,0,0,22,1,157,2255,41356,30303
524_Insurance_carriers_and_related_activities,2992,136,13,103,0,1267,2729,442,125,99,195,353,241,275,500,261,188,315,355,366,474,143,755,213,97,191,454,580,2686,9,273,77001,20042,1758,410,85,1026,307,1513,14,73,13,517,72087,0,0,3059,0,3031,-4862,0,0,0,0,0,0,0,0,0,59,1560,647,1117,122971,73315
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,31,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,1,1,23,0,0,12471,410,61,9,0,102,0,34,0,0,0,0,24979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13156,24979
531_Real_estate,8569,78,0,353,67,440,2228,773,108,214,88,136,459,96,226,238,184,70,433,434,1256,171,163,580,206,241,6724,21356,3450,175,3833,10303,35299,498,10288,634,1645,6237,18823,1364,617,6728,8249,461621,0,0,31877,0,754,0,0,0,0,0,0,0,0,0,0,438,680,552,5275,160982,494253
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,342,207,11851,813,71,389,8102,936,232,362,266,862,871,236,873,552,423,573,805,828,1243,361,940,817,272,524,5367,5745,2923,7,3191,3548,1005,293,3378,1253,1359,435,4625,481,704,753,1255,14758,0,0,0,0,9688,0,0,0,0,0,0,0,0,0,0,91,220,150,1643,72175,24445
5411_Legal_services,85,95,43,40,0,184,1224,367,86,110,85,67,385,24,256,111,108,102,193,259,748,212,256,530,96,285,2643,13174,693,26,1613,4621,3013,130,2712,819,680,327,2530,213,374,1846,700,30911,0,0,5391,0,416,-93,0,0,0,0,0,0,0,0,0,0,554,299,1827,44744,36625
5412OP_Miscellaneous_professional_scientific_and_technical_services,212,237,1297,634,0,564,40918,9073,772,1220,1014,886,1008,658,8856,1384,1585,2471,2427,3087,4361,1686,5437,2682,1464,2660,13883,24572,4566,58,5629,15904,8557,1140,21007,5065,3987,1756,5600,2417,2324,6701,5428,15943,7244,69981,396,0,4625,-1808,0,44934,0,0,22180,0,0,3783,0,289,15805,1836,7250,250365,167278
5415_Computer_systems_design_and_related_services,0,5,0,18,1,92,1,14,3,1,1,13,29,5,15,22,9,8,21,23,21,7,17,9,2,4,50,141,160,1,1001,1690,6,223,2059,629,11,53,781,8,3,19,54,0,0,27253,0,0,1177,-172,0,1990,0,0,2769,0,0,1489,0,42,716,79,418,8486,34506
55_Management_of_companies_and_enterprises,0,34,1162,1148,1490,54,608,10499,1027,1306,421,2013,1087,698,5727,1484,890,1088,2602,4422,5629,1327,2564,3108,703,934,6643,17008,1754,1,1815,3493,268,248,804,0,2732,143,3403,433,713,8,1282,0,0,0,0,0,6350,0,0,0,0,0,0,0,0,0,0,0,19,45,15,92848,6350
561_Administrative_and_support_services,1,77,50,181,0,497,3273,767,494,192,205,275,352,82,971,281,312,285,733,748,974,214,527,504,505,333,9996,3747,998,235,2289,6676,9825,443,12664,589,4238,1388,10183,1273,2116,2443,5543,10638,0,0,0,0,200,-25,0,0,0,0,0,0,0,0,0,369,2346,347,8493,99036,10813
562_Waste_management_and_remediation_services,922,25,141,640,0,344,577,854,458,69,277,1834,185,202,791,538,380,593,508,333,303,118,430,184,178,439,166,470,346,0,2001,1271,95,20,221,19,2756,21,328,71,426,0,223,2957,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,121,85,29,509,20500,2959
61_Educational_services,0,48,13,55,0,175,0,9,3,1,15,26,21,58,261,29,11,15,38,36,138,10,286,82,15,12,11,0,55,0,327,58,5,0,46,0,64,6,24,0,0,0,3,53968,0,0,0,0,45,-14,0,0,0,0,0,0,0,0,0,0,4351,33,342,6682,53999
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6298,0,0,0,0,167500,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,691,0,2215,9205,167513
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209627,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,463,0,0,463,209630
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,242,26931
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,4,1,6,0,2,23,4,1,1,3,1,6,1,15,6,1,2,5,14,63,20,48,35,21,24,655,113,9,1,2173,159,38,12,253,274,92,27,91,3103,206,1287,167,12445,0,999,0,0,14,-39,0,0,0,0,0,0,0,0,0,2,148,1,22,9143,13418
713_Amusements_gambling_and_recreation_industries,0,5,6,9,0,40,90,50,11,5,13,22,25,41,68,25,25,34,23,26,43,9,25,12,10,21,324,346,309,1,59,286,117,17,177,63,76,30,166,34,32,37,61,27799,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,266,7,226,3279,27821
721_Accommodation,98,15,26,153,0,55,643,205,17,50,18,158,281,14,151,22,36,42,294,211,654,216,186,627,20,61,2086,571,604,7,398,1751,803,55,2958,101,463,42,393,29,33,0,565,25445,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,23,553,43,1664,17398,25492
722_Food_services_and_drinking_places,33,46,72,65,0,133,1404,389,160,212,182,186,502,28,533,270,195,180,433,563,814,233,441,261,194,400,4363,5265,2758,8,1333,5274,2912,382,2442,476,1186,924,1968,233,63,0,752,175224,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,73,714,104,1891,41052,175486
81_Other_services_except_government,1445,354,68,380,20,363,11031,460,424,288,211,321,380,329,1628,538,312,1389,542,324,762,244,2757,278,165,473,7713,6695,3626,11,1957,1870,1369,724,6037,2169,2016,471,3109,1008,1293,1333,3343,161475,0,0,0,4,139,-844,0,0,0,0,0,0,0,0,0,604,1426,483,2899,75643,160774
GFE_Federal_government_enterprises,31,33,3,47,0,433,295,344,124,214,74,112,418,48,274,108,102,142,192,234,418,125,451,178,70,159,816,1801,254,11,1617,5652,551,463,2288,40,908,237,2659,161,234,102,1178,6324,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,451,676,81,1752,26560,6492
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261624,0,0,88717,0,0,0,0,0,0,0,0,0,0,350342
GSLE_State_and_local_government_enterprises,58,14,1,18,0,24,142,347,36,15,18,191,24,9,155,36,23,69,80,26,59,25,145,27,9,24,330,486,275,2,90,59,129,196,144,6,47,28,277,50,263,225,279,14959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,85,6,413,4998,14959
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426551,0,0,0,0,0,0,0,426551
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,0,20,814,95,0,18,4,540,58,53,13,83,109,213,2421,270,173,145,170,569,724,137,724,75,15,150,2625,160,7711,0,3820,6956,65,10,1149,122,1121,2,35,195,73,0,551,-4815,0,0,0,90,32584,-68741,0,0,0,0,0,0,0,0,0,1274,7863,0,75,41398,-40881
T005_Total_Intermediate,85011,10797,28094,25019,7742,57292,282804,257204,46533,43749,34722,64861,39991,108666,150121,55735,36010,77163,78907,81112,126498,36267,174304,64451,23635,33907,125853,168257,131531,1061,128215,250841,149145,14518,108889,27341,43207,23068,136969,15787,25031,92963,69169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13770,110232,35797,150046,3852283,0
