commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,F010_Personal_consumption_expenditures,F02E_Private_fixed_investment_in_equipment,F02N_Private_fixed_investment_in_intellectual_property_products,F02T_Private_fixed_investment_in_structures,F030_Change_in_private_inventories,F040_Exports_of_goods_and_services,F050_Imports_of_goods_and_services,F06C_National_defense_Consumption_expenditures,F06E_National_defense_Gross_investment_except_structures,F06S_National_defense_Gross_investment_in_structures,F07C_Nondefense_Consumption_expenditures,F07E_Nondefense_Gross_investment_except_structures,F07S_Nondefense_Gross_investment_in_structures,F10C_State_and_local_government_consumption_expenditures,F10E_State_and_local_government_gross_investment_except_structures,F10S_State_and_local_government_gross_investment_in_structures,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,T001_Total_Intermediate,T004_Total_Final_Uses_GDP
321_Wood_products,577,16,1,72,15,579,14248,75,28,52,5950,2097,1,101,44,142,312,255,460,265,163,185,455,274,2835,868,566,35,258,3,330,19,1391,2,22,2,193,39,236,101,16,28,43,696,4,0,5659,445,1577,-4242,0,0,0,0,0,0,0,0,0,95,30,291,91,33863,4140
322_Paper_products,603,81,25,24,0,192,717,8010,462,337,152,20335,10792,350,3373,1426,1367,160,836,405,994,676,510,60,401,1189,2196,3555,188,10,7177,749,353,77,1195,49,546,701,1424,87,191,1387,559,6755,0,0,0,-195,4146,-6367,0,0,0,0,0,0,0,0,0,31,229,63,1987,76230,4339
323_Printing_and_related_support_activities,9,21,82,19,0,183,132,2050,25,57,18,62,2376,12,610,56,49,48,360,71,408,47,83,84,25,139,1339,33,407,4,7396,4335,556,5,2326,155,437,445,1844,80,138,42,2622,1204,0,0,0,21,303,-259,0,0,0,0,0,0,0,0,0,182,572,121,2376,32441,1268
324_Petroleum_and_coal_products,6591,1121,999,1582,1895,6643,11727,1068,483,361,485,2138,563,17618,3311,469,648,1579,992,641,744,372,991,577,231,424,1823,4922,23788,36,1529,1260,2160,278,1861,137,1478,596,2177,160,335,360,956,67696,0,0,0,1651,8017,-22049,0,0,0,0,0,0,0,0,0,777,5212,3455,8258,125813,55316
325_Chemical_products,7042,1575,819,736,1701,623,3424,2875,9461,1029,835,5070,2035,2748,40300,14263,2517,3563,2509,863,2119,2034,1789,516,614,1634,391,137,334,1,582,787,761,101,584,118,1098,246,10085,39,189,199,775,39677,1314,0,0,1263,19558,-14009,0,0,0,0,0,0,0,239,0,43,1571,1082,4590,136407,48041
326_Plastics_and_rubber_products,456,164,20,539,0,552,2913,3864,612,528,241,1470,971,432,3759,2610,244,389,1238,1952,6144,1043,6711,820,837,1297,484,435,952,5,693,71,701,251,665,14,260,113,5314,114,346,947,397,9439,75,0,0,250,2596,-3776,0,0,0,0,7,0,0,0,0,41,496,256,1026,53384,8590
327_Nonmetallic_mineral_products,274,15,151,117,1939,728,18338,3605,136,8,318,77,8,375,838,458,5076,687,916,590,609,854,1381,371,199,335,165,146,393,0,383,74,1866,76,26,12,10,170,709,10,239,323,276,2778,0,0,0,69,1660,-3463,0,0,0,0,0,0,0,0,0,115,102,493,344,44336,1044
331_Primary_metals,192,1,112,153,4201,310,8306,36,29,5,83,356,222,243,1445,316,322,23546,28631,10917,4196,5387,15228,3257,1402,2889,12,14,285,0,154,15,715,1,9,2,10,27,219,2,8,10,17,415,17,0,0,3594,4175,-17976,0,0,0,0,0,0,0,0,0,45,545,130,63,114068,-9775
332_Fabricated_metal_products,787,571,1217,1324,1465,1363,26653,8988,63,107,1395,753,149,611,3270,1027,629,2139,12102,8553,6064,2265,9621,4849,1539,1395,487,765,2544,7,1020,55,3005,91,295,41,261,146,690,77,46,516,1200,4518,6029,0,0,1106,6268,-6055,0,2820,0,0,141,0,0,170,0,214,2456,1128,616,114561,14998
333_Machinery,947,106,652,1665,1839,1217,6701,235,326,69,134,216,580,47,845,220,196,1187,1240,5708,461,406,3219,1325,62,161,269,259,903,8,500,805,759,244,711,4,689,188,503,29,28,103,1073,3576,66486,0,0,1302,21436,-18163,0,1871,0,0,599,0,0,1837,0,109,640,335,1428,39354,78945
334_Computer_and_electronic_products,42,10,22,8,0,359,3181,14,19,3,8,32,194,32,1472,68,28,51,251,802,39560,1093,2125,5140,14,860,678,156,288,2,4639,563,359,185,1845,490,839,363,548,8,8,14,859,13301,59288,0,0,-764,26144,-29191,0,10855,0,0,2040,0,0,1641,0,28,7252,98,330,74939,83315
335_Electrical_equipment_appliances_and_components,273,45,344,269,0,742,10534,6,5,7,243,9,5,45,126,82,70,958,489,4014,3898,3794,1791,578,38,243,115,137,627,1,448,46,1200,24,396,15,157,133,341,42,71,86,421,13514,9056,0,0,732,5065,-6617,0,363,0,0,176,0,0,257,0,87,511,964,426,34854,22546
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,474,151,181,681,0,211,283,10,5,27,186,30,25,46,15,36,23,538,317,3051,29,208,54945,1804,46,23,485,3581,1015,5,278,54,126,427,108,26,559,51,71,14,13,13,4363,70009,49385,0,0,1872,19558,-44160,0,1238,0,0,153,0,0,3442,0,137,502,224,803,76202,101498
3364OT_Other_transportation_equipment,0,281,0,6,0,13,2,0,0,0,3,0,0,0,0,0,0,4,41,7,0,36,72,16222,0,6,21,0,2893,0,11,48,0,9,0,0,0,6,4,125,3,0,153,4525,10164,0,0,-2651,18549,-4791,0,16346,0,0,2636,0,0,296,0,12,18604,115,20,38718,45074
337_Furniture_and_related_products,41,0,1,1,0,128,3422,1,0,0,186,4,0,11,2,1,1,27,3,2,609,6,46,74,119,33,3,6,42,0,69,4,290,1,4,1,2,7,14,1,4,2,8,12715,10642,0,0,191,563,-1827,0,40,0,0,82,0,0,668,0,23,7,56,3,5266,23074
339_Miscellaneous_manufacturing,47,17,31,32,0,86,619,41,61,575,84,28,251,12,96,56,49,40,99,166,210,126,154,59,44,2706,226,373,147,2,181,515,130,147,479,0,204,165,3895,94,90,265,989,22268,9390,0,0,40,3105,-10125,0,128,0,0,83,0,0,622,0,38,305,54,2878,16864,25512
42_Wholesale_trade,5588,697,714,1086,1235,1917,11029,18437,2980,3368,1625,3642,1755,5616,9253,3928,1529,5257,5994,5549,9142,3164,9297,2258,1300,2397,4359,1771,4573,9,2722,772,1484,235,1100,119,715,409,4093,191,408,4392,1501,64993,23404,27,596,613,20983,9086,0,1796,0,0,358,0,0,1115,0,357,2740,1007,3925,155640,122971
44RT_Retail_trade,414,59,122,214,109,517,4970,654,387,326,647,410,97,90,592,279,346,397,722,1026,866,493,3466,426,393,271,219,419,1153,2,235,97,523,42,158,1,128,61,447,28,51,83,420,300056,4678,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,119,0,22478,304777
481_Air_transportation,54,102,150,58,27,355,443,392,59,133,33,281,181,76,460,85,127,145,457,473,1093,362,444,658,55,90,1410,584,1011,8,1264,3787,193,112,2098,21,252,440,489,38,19,68,628,22109,497,0,0,-59,6360,-5239,0,90,0,0,16,0,0,18,0,639,1233,60,43,21186,23793
482_Rail_transportation,625,67,42,850,164,2729,1583,2240,249,56,420,785,268,307,1322,348,961,2303,567,301,211,213,984,138,142,222,123,179,443,1,209,49,195,11,80,5,59,45,320,14,33,377,122,4546,737,0,0,13,2904,-131,0,34,0,0,5,0,0,42,0,497,371,233,286,21752,8151
483_Water_transportation,107,38,52,91,53,540,287,562,55,18,57,106,29,802,312,89,126,285,69,47,42,20,77,32,19,38,52,78,280,0,30,23,34,21,33,9,51,13,76,142,7,60,34,2549,103,0,11,5,3989,2884,0,11,0,0,2,0,0,3,0,136,917,139,66,6154,9557
484_Truck_transportation,974,116,89,425,743,1307,3431,3457,440,348,279,726,346,405,1403,405,508,1372,833,477,521,279,1165,246,163,330,431,1105,10338,70,513,634,540,79,288,20,248,107,704,71,123,858,308,12842,1593,0,0,82,3185,0,0,77,0,0,16,0,0,87,0,1112,1976,206,493,41013,17882
485_Transit_and_ground_passenger_transportation,0,16,42,16,0,58,184,60,21,27,21,26,93,14,67,32,26,32,80,67,138,35,61,56,21,57,312,1000,1085,3,286,919,364,66,187,11,164,74,169,52,86,297,123,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,78,98,3068,9709,7672
486_Pipeline_transportation,55,9,661,16,9,4140,50,9,8,4,5,19,6,15195,292,13,8,21,10,6,7,4,7,4,2,4,16,42,498,0,12,10,18,0,15,1,13,5,21,1,3,3,8,576,0,0,0,15,336,0,0,0,0,0,0,0,0,0,0,7,52,28,66,21383,927
487OS_Other_transportation_and_support_activities,0,35,46,51,51,406,176,378,46,16,41,102,29,566,338,111,130,244,71,44,44,16,59,29,15,34,4517,3250,20260,119,26,472,627,482,42,4,62,15,62,466,317,50,41,901,0,0,0,0,2292,0,0,0,0,0,0,0,0,0,0,0,0,33,230,34156,3193
493_Warehousing_and_storage,2636,2,3,6,0,8,6,9,5,1,2,3,13,15,92,2,2,2,58,2,17,1,8,5,2,2,617,3455,929,118,89,119,112,43,115,1,251,19,78,14,20,44,31,191,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,155,118,445,9674,438
511_Publishing_industries_except_internet_includes_software,65,10,22,26,0,37,139,29,15,16,15,14,394,9,37,20,19,27,48,37,226,23,32,35,15,38,135,247,124,10,1434,590,30,38,1217,64,86,1190,741,42,62,130,765,18311,0,2938,0,-37,1429,-626,0,18,0,0,17,0,0,34,0,63,152,420,2826,11717,22083
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,193,20,24,0,11021,7,0,7,0,15,1,249,142,1,2,0,143,7510,0,7485,0,79,998,-75,0,0,0,0,0,0,0,0,0,15,286,0,73,12215,15996
513_Broadcasting_and_telecommunications,373,10,192,84,231,314,1335,279,93,182,115,188,164,195,385,454,394,467,1271,509,1194,409,385,464,76,147,2881,2768,1622,19,16462,5688,830,374,3936,6679,1308,467,2373,236,538,476,828,49550,5226,4322,0,0,1742,0,0,0,0,0,0,0,0,0,0,71,1520,178,3010,62174,60840
514_Data_processing_internet_publishing_and_other_information_services,0,54,117,74,93,472,79,160,15,42,16,59,213,119,151,85,52,96,129,122,39,57,112,78,22,37,215,181,1158,16,2340,4507,36,514,3067,404,100,219,1055,32,26,170,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1123,66,2882,20772,0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,3494,219,913,962,0,2811,4489,1997,571,789,412,424,451,1956,1905,600,612,794,1578,1033,2584,977,1337,1815,591,565,4611,4774,5083,29,3183,12772,5708,967,4385,1291,1385,273,1384,698,737,2241,659,52509,0,0,0,0,6431,-19,0,0,0,0,0,0,0,0,0,1,1313,98,6793,92260,58921
523_Securities_commodity_contracts_and_investments,2,5,46,39,0,410,0,57,12,9,17,30,9,167,61,8,11,33,31,33,66,16,48,13,20,26,11,41,82,1,73,22431,123,5,89,886,56,178,94,2,6,25,133,15272,0,0,0,0,1516,-165,0,0,0,0,0,0,0,0,0,10,1,142,1335,26891,16623
524_Insurance_carriers_and_related_activities,1842,196,50,108,0,1720,1438,348,88,90,91,209,143,276,250,122,107,246,255,201,263,87,416,156,52,109,238,504,2165,16,221,45537,9773,802,275,71,627,225,282,11,40,23,303,58715,0,0,1627,0,835,-1238,0,0,0,0,0,0,0,0,0,42,1053,485,791,72349,59940
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,32,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,1,21,0,0,4811,171,166,11,0,54,0,22,0,0,0,0,14258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,14258
531_Real_estate,7077,149,0,409,357,563,1401,502,71,143,62,89,259,95,417,137,73,57,389,209,697,84,39,235,132,143,3710,11984,2533,223,2215,7424,19855,353,7117,521,949,4816,16830,1250,549,3050,4963,327197,0,0,17570,0,532,0,0,0,0,0,0,0,0,0,0,243,607,411,3499,106892,345299
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,168,172,22867,1036,610,217,4918,514,151,262,155,376,351,505,599,284,217,466,612,491,762,226,550,783,133,256,1897,2302,1826,8,1874,2053,203,366,1916,1085,550,163,1090,377,258,460,399,6843,0,0,0,0,5473,0,0,0,0,0,0,0,0,0,0,42,197,67,723,55534,12315
5411_Legal_services,133,103,171,29,0,303,744,257,57,83,55,39,244,29,124,51,65,132,200,148,487,151,171,364,52,198,1495,6815,547,43,917,2738,1800,132,1930,663,366,305,1863,189,217,1141,380,18927,0,0,2961,0,181,-1,0,0,0,0,0,0,0,0,0,0,411,236,1165,27740,22068
5412OP_Miscellaneous_professional_scientific_and_technical_services,260,265,2051,365,0,597,32458,7175,731,1113,544,514,588,907,6384,821,961,2228,2197,2204,2620,1184,3208,2064,964,1911,5676,13909,2735,66,3680,9020,2870,673,9192,4141,1894,1017,2851,1988,1234,3769,2254,10888,4552,50142,211,0,4072,-248,0,28316,0,0,18219,0,0,2381,0,157,7898,356,4607,154303,118533
5415_Computer_systems_design_and_related_services,0,19,58,35,22,392,37,20,14,9,4,45,86,58,24,53,32,47,76,84,110,31,87,51,5,8,229,283,318,5,965,2992,15,221,2126,557,34,165,711,19,6,58,56,0,0,15869,0,0,259,-2,0,1001,0,0,1224,0,0,640,0,37,712,84,407,11407,18991
55_Management_of_companies_and_enterprises,0,28,2187,960,2882,67,390,7762,763,1111,221,1397,671,932,4368,1020,548,1187,1977,3486,3794,983,1914,2094,426,709,3623,9191,1124,1,1261,2837,157,133,563,0,1527,92,2555,482,419,5,728,0,0,0,0,0,4709,0,0,0,0,0,0,0,0,0,0,0,14,28,11,66629,4709
561_Administrative_and_support_services,113,77,76,122,0,498,908,582,581,163,104,175,172,143,731,139,188,225,817,344,684,137,319,503,348,191,4184,1883,539,268,1302,4763,4070,363,7049,460,2924,807,5766,767,779,1744,3066,7472,0,0,0,0,167,-2,0,0,0,0,0,0,0,0,0,155,3690,174,6298,59390,7636
562_Waste_management_and_remediation_services,666,22,269,369,0,561,315,565,394,61,131,1074,106,308,583,279,286,402,314,189,201,70,249,154,99,256,88,326,287,1,975,786,83,13,182,14,1568,15,212,49,251,79,112,1624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,64,36,652,13756,1625
61_Educational_services,0,76,34,53,0,249,0,10,5,1,9,22,17,123,293,21,8,17,53,34,133,8,210,82,15,11,32,0,62,0,169,43,3,0,55,0,58,17,14,0,0,0,2,39232,0,0,0,0,8,-1,0,0,0,0,0,0,0,0,0,0,3770,37,423,6173,39239
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1285,0,0,0,0,103985,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,657,0,1918,3861,104023
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154614,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,389,0,0,389,154888
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,49,127,17002
711AS_Performing_arts_spectator_sports_museums_and_related_activities,0,6,4,4,0,5,21,3,1,2,4,1,5,2,14,5,1,3,7,12,49,16,36,38,20,20,286,107,9,1,1466,107,23,15,230,222,54,19,76,3533,141,1100,96,9748,0,560,0,0,10,-3,0,0,0,0,0,0,0,0,0,1,88,1,18,7873,10315
713_Amusements_gambling_and_recreation_industries,0,4,9,6,5,45,38,42,6,4,6,13,10,74,42,13,15,27,14,11,19,4,12,7,4,9,77,121,372,1,22,95,28,8,46,59,25,11,62,25,8,19,17,20472,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,209,2,168,1815,20501
721_Accommodation,71,15,44,86,0,68,313,152,14,55,9,93,157,23,106,13,24,37,238,128,486,160,111,467,12,40,849,336,406,7,244,978,295,35,1592,70,525,24,181,31,14,8,294,16520,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,16,360,29,983,10201,16545
722_Food_services_and_drinking_places,7,65,180,54,0,220,996,350,138,212,117,150,362,63,424,170,147,203,444,395,697,199,348,261,135,346,2411,3817,1425,8,1232,4084,1514,248,1584,344,756,655,1252,198,48,169,476,132312,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,61,470,86,1252,28781,132504
81_Other_services_except_government,1663,371,152,237,35,453,5299,431,405,228,101,208,189,413,1133,247,173,1296,408,229,755,154,1704,237,94,255,2988,3874,1949,9,1428,1078,563,953,2958,1498,1036,275,1543,688,465,1063,1590,113047,0,0,0,-5,442,-108,0,0,0,0,0,0,0,0,0,213,1383,317,1604,44342,113377
GFE_Federal_government_enterprises,31,43,4,44,0,601,205,356,130,283,51,101,290,112,260,86,93,163,216,198,389,115,422,205,62,152,485,1439,206,12,1600,5015,279,346,1474,29,666,174,1239,159,118,162,689,4862,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,508,518,55,981,20769,5013
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202286,0,0,77734,0,0,0,0,0,0,0,0,0,0,280020
GSLE_State_and_local_government_enterprises,52,15,5,14,0,32,90,244,31,14,10,113,14,16,101,19,15,56,55,19,39,16,94,24,7,12,134,289,152,2,58,30,49,74,73,6,24,18,135,27,99,173,112,8531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,59,5,240,2879,8531
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315373,0,0,0,0,0,0,0,315373
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,0,18,770,40,0,21,1,202,21,20,4,56,27,420,1272,98,95,100,101,254,725,70,440,38,6,64,1170,100,6203,0,2366,3229,49,16,1740,102,414,1,22,154,30,0,103,-2775,0,0,0,5,17220,-42298,0,0,0,0,0,0,0,0,0,799,7011,0,47,28415,-27848
T005_Total_Intermediate,85091,13876,47177,22849,20021,84287,193685,218874,38951,37572,24551,53663,26892,167440,108174,36107,26660,77754,74627,58736,98273,29732,133123,51969,15944,25820,65352,105204,112323,1318,91309,161950,76930,10342,68793,21813,27104,18288,90969,14598,13091,69520,39983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9499,88780,28914,109017,2996945,0
